ID,familia,subfamilia,Unnamed: 3,Product: ID,Product: Handle,Importado,Parte importada,Variable dependiente1,Variable dependiente 2,Variable dependiente 3,subfamilia.1,url,descripcion_web,scrape_status,familia_normalizada,tipo_fabricacion,complejidad,dim_l_mm,dim_w_mm,dim_h_mm,dim_diameter_mm,dim_espesor_mm,dim_pattern,dim_confidence,dim_notes
331600822439,gastronomica,mobiliario,,8497261576359,estanteria-lisa-1500450-baet-1500,,,,,,,https://dulox.cl/products/estanteria-lisa-1500450-baet-1500,ESTANTERÍA SECADOR 1500MM LARGO X 450MM ANCHO X 1800MM ALTURA. ESTRUCTURA EN PERFIL 30X30MM. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. CON 4 REPISAS LISAS,ok,Carros de Traslado,fabricado,C1,1500.0,450.0,1800.0,,,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497261543591,estanteria-parrilla-1500450-baet-1545,,,,,,,https://dulox.cl/products/estanteria-parrilla-1500450-baet-1545,"ESTANTERÍA SECADOR 1500MM LARGO X 450MM ANCHO X 1800MM ALTURA. ESTRUCTURA EN PERFIL 30X30MM. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. CON 4 REPISAS EN PARRILLA MACIZO 1/4""ø.",ok,Carros de Traslado,fabricado,C1,1500.0,450.0,1800.0,,,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497261478055,estanteria-lisa-1600600-baet-1600,,,,,,,https://dulox.cl/products/estanteria-lisa-1600600-baet-1600,ESTANTERÍA SECADOR 1600MM LARGO X 600MM ANCHO X 1800MM ALTURA. ESTRUCTURA EN PERFIL 30X30MM. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. CON 4 REPISAS LISAS,ok,Carros de Traslado,fabricado,C1,1600.0,600.0,1800.0,,,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497261445287,estanteria-parrilla-1600600-baet-1660,,,,,,,https://dulox.cl/products/estanteria-parrilla-1600600-baet-1660,"ESTANTERÍA SECADOR 1600MM LARGO X 600MM ANCHO X 1800MM ALTURA. ESTRUCTURA EN PERFIL 30X30MM. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. CON 4 REPISAS EN PARRILLA MACIZO 1/4""ø.",ok,Carros de Traslado,fabricado,C1,1600.0,600.0,1800.0,,,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497261412519,carro-para-mote-con-huesillo-camhu-01200,,,,,,,https://dulox.cl/products/carro-para-mote-con-huesillo-camhu-01200,"CARRO MULTIPROPOSITO PARA MOTE CON HUESILLO DE 1200 MM DE LARGO X 750 MM DE ANCHO X 900 MM DE ALTURA HASTA LA CUBIERTA Y 2100 MM DE ALTURA TERMINADO, FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR. INCLUYE ESTANQUE DE AGUA CAPACIDAD PARA 100 LTRS. LAVADERO INCORPORADO, ESTANQUE AGUA SUCIA, VITRINA NEUTRA PARA MOTE Y VASOS, ESTANQUE CAPACIDAD PARA 100 LTRS PARA HUESILLOS, BASURERO DESMONTABLE, CAJÓN DE SEGURIDAD, DEPÓSITO CON TAPA ABATIBLE PARA HIELO. PESO APROX. 270 KGS.",ok,Carros de Traslado,fabricado,C2,1200.0,750.0,900.0,,1.0,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497261346983,carro-multiproposito-cammul-0175,,,,,,,https://dulox.cl/products/carro-multiproposito-cammul-0175,"CARRO MULTIPROPOSITO DE 1750 MM DE LARGO X 11600 MM DE ANCHO X 2085 MM DE ALTURA , FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR, PLANCHA CHURRASQUERA DE 540 X 335MM, BAÑO MARIA DEPÓSITO 1/2 X 100MM, 3 DEPÓSITOS DE 1/6 X 100MM, LAVADERO DEPÓSITO 1/3 X 100MM, BODEGA INFERIOR Y EN CBIERTA.",ok,Carros de Traslado,fabricado,C2,1750.0,11600.0,2085.0,,1.0,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497261281447,carro-porta-tachos-aucb-1600,,,,,,,https://dulox.cl/products/carro-porta-tachos-aucb-1600,"CARRO PORTA TACHOS DE 1600x600x1200 MM. ALTO ESTRUCTURADO EN PERFIL ACERO INOXIDABLE 30x30x1 MM. ESPESOR, 2 BANDEJAS EN ACERO INOXIDABLE 1.5 MM. ESPESOR, BARRAS DE TOPE EN TUBO ACERO INOXIDABLE DE 3/4"" DE DIAMETRO Y 8 RUEDAS.",ok,Carros de Traslado,fabricado,C1,1600.0,600.0,1200.0,,,P1_compact,high,
331600822439,gastronomica,mobiliario,,8497261248679,carro-para-sushi-aucb-0900,,,,,,,https://dulox.cl/products/carro-para-sushi-aucb-0900,CARRO PARA SUSHI DE 900MM LARGO X 500MM ANCHO X 850MM ALTURA. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L 1MM ESPESOR. ESTRUCTURA EN PERFIL 30 X 30 MM. INCLUYE 3 BANDEJAS LISAS CON BARRA ANTI RÓLIDO. DEPOSITO DE ½ X 60 MM Y DOS RECIPINETES EN CUBIERTA. INCLUYE RUEDAS (2 CON FRENO) Y MANILLA PARA ARRASTRE.,ok,Carros de Traslado,fabricado,C1,900.0,500.0,850.0,,1.0,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497261183143,carro-bandejero-capacidad-12-bandejas-aucb-0178,,,,,,,https://dulox.cl/products/carro-bandejero-capacidad-12-bandejas-aucb-0178,"CARRO BANDEJERO DE 550MM LARGO X 650MM ANCHO X 1850MM DE ALTO APROX. ESTRUCTURADO EN PERFIL ACERO INOXIDABLE 30X30 MM, GUÍAS EN ÁNGULOS DE ACERO INOXIDABLE 30X40X1,5 MM DE ESPESOR Y RUEDAS DE 70 MM DE ALTO C/U, CAPACIDAD 12 BANDEJAS. NOTA: NO INCLUYE LAS BANDEJAS.",ok,Carros de Traslado,fabricado,C1,30.0,40.0,1.5,,1.5,P1_compact,high,
331600822439,gastronomica,mobiliario,,8497261150375,carro-bandejero-capacidad-24-bandejas-aucb-0810,,,,,,,https://dulox.cl/products/carro-bandejero-capacidad-24-bandejas-aucb-0810,"CARRO BANDEJERO DE 810MM LARGO X 500MM ANCHO X 1850MM DE ALTO APROX. ESTRUCTURADO EN PERFIL ACERO INOXIDABLE 30X30 MM, GUÍAS EN ÁNGULOS DE ACERO INOXIDABLE 30X40X1,5 MM DE ESPESOR Y RUEDAS DE 70 MM DE ALTO C/U, CAPACIDAD 24 BANDEJAS. NOTA: NO INCLUYE LAS BANDEJAS.",ok,Carros de Traslado,fabricado,C1,30.0,40.0,1.5,,1.5,P1_compact,high,
331600822439,gastronomica,mobiliario,,8497261117607,carro-bandejero-cerrado-capacidad-8-bandejas-aucb-0790,,,,,,,https://dulox.cl/products/carro-bandejero-cerrado-capacidad-8-bandejas-aucb-0790,"CARRO PARA BANDEJAS CERRADO DE 790MM X 580MM X 950MM ALTURA, ATRIL DE 8 NIVELES CON SOPORTES EN ÁNGULO 30X20MM. DOS PUERTAS FRONTALES. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. TODO SEGÚN PLANO.",ok,Carros de Traslado,fabricado,C1,,,,,,,none,no-dim-found
331600822439,gastronomica,mobiliario,,8497261084839,carro-batea-de-traslado-aucb-0600,,,,,,,https://dulox.cl/products/carro-batea-de-traslado-aucb-0600,"CARRO BATEA PARA HIELO, DE DIMENSIONES 600 X 600 X 800MM ALTURA (PROFUNDIDAD RECIPIENTE DE 500MM), CON RUEDAS DE 70 MM DE ALTURA C/U FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L 1,5MM ESPESOR. SOPORTA HASTA 250KG.",ok,Carros de Traslado,fabricado,C1,600.0,600.0,800.0,,1.5,P1_compact,high,
331600822439,gastronomica,mobiliario,,8497261052071,carro-para-traslado-catr-0800,,,,,,,https://dulox.cl/products/carro-para-traslado-catr-0800,"CARRO PARA BANDEJAS CERRADO DE 790MM X 580MM X 950MM ALTURA, CON REPISA Y BASE. DOS PUERTAS FRONTALES. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L",ok,Carros de Traslado,fabricado,C1,,,,,,,none,no-dim-found
331600822439,gastronomica,mobiliario,,8497261019303,campana-central-1500x1300x400-ccci-1513,,,,,,,https://dulox.cl/products/campana-central-1500x1300x400-ccci-1513,"CAMPANA CENTRAL TIPO ISLA DE 1500MM DE LARGO X 1300MM DE ANCHO X 400MM DE ALTURA. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5 MM DE ESPESOR. CON FILTROS DESMONTABLES POR AMBOS LADOS E ILUMINACIÓN (2 FOCOS). NO INCLUYE DUCTO NI EXTRACTOR.",ok,Carros de Traslado,fabricado,C2,1500.0,1300.0,400.0,,1.5,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497260986535,campana-mural-1500x1000x400-cccm-1510,,,,,,,https://dulox.cl/products/campana-mural-1500x1000x400-cccm-1510,"CAMPANA MURAL DE 1500MM DE LARGO X 1000MM DE ANCHO X 400MM DE ALTURA. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR. CON FILTROS DESMONTABLES POR UN LADO, CANALETA RECOLECTORA DE GRASAS E ILUMINACIÓN (2 FOCOS). NO INCLUYE DUCTO NI EXTRACTOR.",ok,Carros de Traslado,fabricado,C2,1500.0,1000.0,400.0,,1.0,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497260953767,campana-mural-2000x1000x400-cccm-2010,,,,,,,https://dulox.cl/products/campana-mural-2000x1000x400-cccm-2010,"CAMPANA MURAL DE 2000MM DE LARGO X 1000MM DE ANCHO X 400MM DE ALTURA. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR. CON FILTROS DESMONTABLES POR UN LADO, CANALETA RECOLECTORA DE GRASAS E ILUMINACIÓN (2 FOCOS). NO INCLUYE DUCTO NI EXTRACTOR.",ok,Carros de Traslado,fabricado,C2,2000.0,1000.0,400.0,,1.0,P2_verbose,high,
331600822439,gastronomica,mobiliario,,8497260920999,campana-mural-3000x1000x400-cccm-3010,,,,,,,https://dulox.cl/products/campana-mural-3000x1000x400-cccm-3010,"CAMPANA MURAL DE 3000MM DE LARGO X 1000MM DE ANCHO X 400MM DE ALTURA. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR. CON FILTROS DESMONTABLES POR UN LADO, CANALETA RECOLECTORA DE GRASAS E ILUMINACIÓN (3 FOCOS). NO INCLUYE DUCTO NI EXTRACTOR.",ok,Carros de Traslado,fabricado,C2,3000.0,1000.0,400.0,,1.0,P2_verbose,high,
331600822439,gastronomica,calentamiento,,8497260855463,tina-quesera-100lts-eitq-0100,,,,,,,https://dulox.cl/products/tina-quesera-100lts-eitq-0100,"TINA QUESERA 640 X 640 X 650MM ALTURA. CAPACIDAD 100 LITROS. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR. ZONA ÚTIL DE 500X500X400MM. PESTAÑA PERIMETRAL DE 70MM. SALIDA DE 1/2""ø HE. INCLUYE RUEDAS Y SISTEMA DE INCLINACIÓN",ok,Baño María,fabricado,C1,640.0,640.0,650.0,,1.5,P1_compact,high,
331600822439,gastronomica,accesorio,,8497260822695,molde-de-queso-5kg-mdq-0245,,,,,,,https://dulox.cl/products/molde-de-queso-5kg-mdq-0245,"MOLDE QUESO DE 245 X 120 X 140MM ALTURA, CAPACIDAD 5 KILOS. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 2 MM DE ESPESOR. INCLUYE TAPA PARA PRENSAR.",ok,Accesorios Gastronómicos,fabricado,C1,245.0,120.0,140.0,,2.0,P1_compact,high,
331600822439,gastronomica,accesorio,,8497260789927,molde-de-queso-15kg-mdq-0370,,,,,,,https://dulox.cl/products/molde-de-queso-15kg-mdq-0370,"MOLDE QUESO 370 X 250 X 170MM ALTURA, CAPACIDAD 15 KILOS. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L. INCLUYE TAPA PARA PRENSADO MANUAL.",ok,Accesorios Gastronómicos,fabricado,C1,370.0,250.0,170.0,,,P1_compact,high,
331600822439,gastronomica,calentamiento,,8497260757159,camara-desgrasadora-20lts-cade20-0315,,,,,,,https://dulox.cl/products/camara-desgrasadora-20lts-cade20-0315,"Cámara desgrasadora capacidad para 20 ltrs, de 415 mm de largo x 240 mm de ancho x 250 mm de altura, fabricada íntegramente en acero inoxidable calidad AISI 304-L en 1 mm de espesor, con canastillo interior y lámina central para filtro. Salida de 2"" de diámetro.",ok,Baño María,fabricado,C1,415.0,240.0,250.0,,1.0,P2_verbose,high,
331600822439,gastronomica,calentamiento,,8497260724391,camara-desgrasadora-30lts-cade30-0415,,,,,,,https://dulox.cl/products/camara-desgrasadora-30lts-cade30-0415,"Soluciones duraderas, higiénicas y eficientes para cocinas profesionales y establecimientos gastronómicos.",ok,Baño María,fabricado,C1,,,,,,,none,no-dim-found
331600822439,gastronomica,calentamiento,,8497260691623,camara-desgrasadora-40lts-cade40-0500,,,,,,,https://dulox.cl/products/camara-desgrasadora-40lts-cade40-0500,"Cámara desgrasadora capacidad para 40 ltrs, de 500 mm de largo x 300 mm de ancho x 300 mm de altura, fabricada íntegramente en acero inoxidable calidad AISI 304-L en 1 mm de espesor, con canastillo interior, lámina central para filtro. Entrada y salida para 2 pulgadas de diámetro.",ok,Baño María,fabricado,C1,500.0,300.0,300.0,,1.0,P2_verbose,high,
331600822439,gastronomica,calentamiento,,8497260658855,camara-desgrasadora-70lts-cade70-0620,,,,,,,https://dulox.cl/products/camara-desgrasadora-70lts-cade70-0620,"Cámara desgrasadora capacidad para 70 ltrs, de 620 mm de largo x 300 mm de ancho x 375 mm de altura, fabricada íntegramente en acero inoxidable calidad AISI 304-L en 1 mm de espesor, con canastillo interior, caja interior retenedora de sólidos, doble lámina de filtro. Entrada y salida para 2 pulgadas de diámetro.",ok,Baño María,fabricado,C1,620.0,300.0,375.0,,1.0,P2_verbose,high,
331600822439,gastronomica,calentamiento,,8497260626087,camara-desgrasadora-90lts-cade90-0500,,,,,,,https://dulox.cl/products/camara-desgrasadora-90lts-cade90-0500,Capacidad de 90 Lts. Aprox. Canastillo Retenedor de Grasa. Tubos de Entrada y Salida de 2 Pulgadas de Diámetro. Manilla de 6 mm de Diámetro. Elevación con Broches Cangrejos. Ruedas de 70 mm de Diámetro. Fabricación Íntegramente en Acero Inoxidable calidad AISI 304-L,ok,Baño María,fabricado,C1,,,,,,,none,no-dim-found
331600822439,gastronomica,calentamiento,,8497260593319,camara-desgrasadora-50lts-cade50-0500,,,,,,,https://dulox.cl/products/camara-desgrasadora-50lts-cade50-0500,"CAMARA DESGRASADORA CAPACIDAD PARA 50 LTRS, DE 500 MM DE LARGO X 350 MM DE ANCHO X 300 MM DE ALTURA, FABRICADA INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR, CON CANASTILLO INTERIOR, CAJA INTERIOR RETENEDORA DE SÓLIDOS, DOBLE LÁMINA DE FILTRO. ENTRADA Y SALIDA PARA 2"" DE DIAMETRO.",ok,Baño María,fabricado,C1,500.0,350.0,300.0,,1.0,P2_verbose,high,
331600822439,gastronomica,calentamiento,,8497260560551,camara-desgrasadora-60lts-cade60-0600,,,,,,,https://dulox.cl/products/camara-desgrasadora-60lts-cade60-0600,"CAMARA DESGRASADORA CAPACIDAD PARA 60 LTRS, DE 600 MM DE LARGO X 300 MM DE ANCHO X 350 MM DE ALTURA, FABRICADA INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1 MM DE ESPESOR, CON CANASTILLO INTERIOR, CAJA INTERIOR RETENEDORA DE SÓLIDOS, DOBLE LÁMINA DE FILTRO. ENTRADA Y SALIDA PARA 2"" DE DIAMETRO. INCLUYE LLAVE DE 1/2 PARA DESPICHE.",ok,Baño María,fabricado,C1,600.0,300.0,350.0,,1.0,P2_verbose,high,
331600822439,gastronomica,calentamiento,,8497260527783,camara-desgrasadora-100lts-cade100-0650,,,,,,,https://dulox.cl/products/camara-desgrasadora-100lts-cade100-0650,"CAMARA DESGRASADORA CAPACIDAD PARA 100 LITROS. DE 650 X 400 X 400MM ALTURA. FABRICADA ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,2MM ESPESOR. CON CANASTILLO INTERIOR. ENTRADA Y SALIDA DE 2"" DIÁMETRO. INCLUYE RUEDAS PARA DESLIZAMIENTO. ALTURA TOTAL CON RUEDAS 470MM.",ok,Baño María,fabricado,C1,650.0,400.0,400.0,,1.2,P1_compact,high,
331600822439,gastronomica,lavado,,8497260495015,lavamanos-1-taza-con-llave-rodilla-zllca-0055,,,,,,,https://dulox.cl/products/lavamanos-1-taza-con-llave-rodilla-zllca-0055,"LAVAMANOS DE 500 X 500 X 860 MM DE ALTO FABRICADO EN ACERO INOXIDABLE CALIDAD AISI-304 EN 1,5 MM DE ESPESOR CON TAZA INCORPORADA DE 400 X 350 X 200MM DE PROFUNDIDAD, ATRIL EN PATAS DE ACERO INOXIDABLE, CON LLAVE ACCIONAMIENTO RODILLA. INCLUYE DESAGÜE Y CUELLO CISNE.",ok,Lavaderos,fabricado,C1,500.0,500.0,860.0,,1.5,P1_compact,high,
331600822439,gastronomica,lavado,,8497260462247,lavafondo-1-taza-700x700-zllca-0099,,,,,,,https://dulox.cl/products/lavafondo-1-taza-700x700-zllca-0099,"LAVAFONDO DE 700MM DE LARGO X 700MM DE ANCHO X 860MM DE ALTURA SOPORTE EN PERFIL 30 X 30 MM CON TAZA DE 500 X 500 X 300 MM PROFUNDIDAD FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR NO INCLUYE GRIFERÍA.",ok,Lavaderos,fabricado,C1,500.0,500.0,300.0,,1.5,P1_compact,high,
331600822439,gastronomica,lavado,,8497260429479,lavadero-2-tazas-1400-con-secador-zllca-0103,,,,,,,https://dulox.cl/products/lavadero-2-tazas-1400-con-secador-zllca-0103,"LAVADERO DE 1400 MM DE LARGO X 600 MM DE ANCHO X 860 MM DE ALTURA SOPORTE EN PERFIL 30 X 30 MM CON 2 TAZAS DE 500 X 400 X 250 MM PROFUNDIDAD, SECADOR AL COSTADO DERECHO. FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR, NO INCLUYE GRIFERÍA.",ok,Lavaderos,fabricado,C1,500.0,400.0,250.0,,1.5,P1_compact,high,
331600822439,gastronomica,lavado,,8497260396711,lavafondo-1-taza-700x600-zllca-0088,,,,,,,https://dulox.cl/products/lavafondo-1-taza-700x600-zllca-0088,"LAVAFONDO DE 700 MM DE LARGO X 600 MM DE ANCHO X 860 MM DE ALTURA, ESTRUCTURA EN PERFIL 30X30MM. CON TAZA DE 500X400X250 MM DE PROFUNDIDAD, FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1MM ESPESOR. NO INCLUYE GRIFERÍA.",ok,Lavaderos,fabricado,C1,500.0,400.0,250.0,,1.0,P1_compact,high,
331600822439,gastronomica,lavado,,8497260363943,lavamano-inox-rodilla-zllrf-0422,,,,,,,https://dulox.cl/products/lavamano-inox-rodilla-zllrf-0422,"LAVAMANOS PARA MURO DE 420 X410 X 860 MM ALTURA CON TAZA INTERIOR DE 300 X 250 X 180 MM CON PEDESTAL CUBRE CAÑERIA FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L 1,5 MM ESPESOR ACCIONAMIENTO POR RODILLA, PESO APROX. 19 KILOS INCLUYE DESAGUE Y CUELLO CISNE.",ok,Lavaderos,fabricado,C1,420.0,410.0,860.0,,1.5,P1_compact,high,
331600822439,gastronomica,lavado,,8497260331175,lavadero-doble-inox-abierto-zllca-1200,,,,,,,https://dulox.cl/products/lavadero-doble-inox-abierto-zllca-1200,"Expertos en acero inoxidable. Diseñamos, fabricamos y gestionamos con calidad y compromiso. Confíe en nosotros, confíe en Dulox.",ok,Lavaderos,fabricado,C1,,,,,,,none,marketing-placeholder
331600822439,gastronomica,lavado,,8497260298407,lavadero-triple-inox-zllca-1800,,,,,,,https://dulox.cl/products/lavadero-triple-inox-zllca-1800,"LAVADERO DE 1800 MM DE LARGO X 600 MM DE ANCHO X 860MM DE ALTURA. SOPORTE Y AMARRAS EN PERFIL 30X30MM, CON 3 TAZAS DE 400 X 400 X 250 MM PROFUNDIDAD Y SECADOR LISO AL COSTADO. FABRICADO INTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR. NO INCLUYE GRIFERÍA.",ok,Lavaderos,fabricado,C2,400.0,400.0,250.0,,1.5,P1_compact,high,
331600822439,gastronomica,lavado,,8497260265639,lavamanos-fijo-a-muro-con-taza-290-cutz-00290,,,,,,,https://dulox.cl/products/lavamanos-fijo-a-muro-con-taza-290-cutz-00290,"LAVAMANOS FIJO A MURO DE 660MM DE LARGO X 380MM ANCHO. RESPALDO MURAL DE 50MM ALTURA. CON ESCUADRAS PARA ADOSAR A MURO. INCLUYE TAZA MEDIA ESFERA DE 290MM DE DIÁMETRO X 140MM DE PROFUNDIDAD. CON FALDÓN PERIMETRAL DE 200MM. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR. NO INCLUYE GRIFERÍA",ok,Lavaderos,fabricado,C1,,,140.0,290.0,1.5,P4_diameter_compact,high,
331600822439,gastronomica,lavado,,8497260232871,lavamanos-fijo-a-muro-con-taza-380-cutz-00380,,,,,,,https://dulox.cl/products/lavamanos-fijo-a-muro-con-taza-380-cutz-00380,"LAVAMANOS FIJO A MURO DE 660MM DE LARGO X 470MM ANCHO. RESPALDO MURAL DE 50MM ALTURA. CON ESCUADRAS PARA ADOSAR A MURO. INCLUYE TAZA MEDIA ESFERA DE 380MM DE DIÁMETRO X 170MM DE PROFUNDIDAD. CON FALDÓN PERIMETRAL DE 200MM. FABRICADO ÍNTEGRAMENTE EN ACERO INOXIDABLE CALIDAD AISI 304-L EN 1,5MM ESPESOR. NO INCLUYE GRIFERÍA.",ok,Lavaderos,fabricado,C1,,,170.0,380.0,1.5,P4_diameter_compact,high,
